"","shortId","child.gender","child.additionalInformation","ageRegistration","ageExitsurvey","withdrawn","consent","consentnotes","usable","allcoders","coderComments.Kim","coderComments.Jessica","coderComments.Alice","nVideosExpected","nVideosFound","expectedDuration","actualDuration","exit.survey.withdrawal","exit.survey.useOfMedia","exit.survey.databraryShare","exit.survey.feedback","mood.survey.active","mood.survey.childHappy","mood.survey.rested","mood.survey.healthy","mood.survey.doingBefore","mood.survey.lastEat","mood.survey.napWakeUp","mood.survey.nextNap","mood.survey.usualNapSchedule","mood.survey.ontopofstuff","mood.survey.parentHappy","mood.survey.energetic","child.ageAtBirth","codedby_Alice","codedby_Jessica","use_coder","has_preview","videonum","calibration","duration","left","ooftime","right","stimuli","trialnum","event","concept","object","unexpectedLeft","unexpectedRight","lessExpectedLeft","outcomeLeft","outcomeRight","comparison","fracLeft","fracLessExpected","fracAbs","metric","totalLT","child.proquint"
"813","57e2c6a4c0d9d70060c67f5f","female","",5.950684932,5.950684932,FALSE,"yes","no child present","yes","['Jessica', 'Realtime']",NA,"","",25,24,457.453,457.433333,FALSE,"private","yes","",7,7,6,7,"laying down next to me playing with her feet",30,35,NA,"no",4,4,1,"28 weeks",FALSE,TRUE,"Jessica",FALSE,22,NA,17000,9433,0,7567,"sbs_toss_down_up_apple_c1_b1_NN",22,"toss","gravity","apple",FALSE,TRUE,FALSE,"down","up","down:up",0.554882352941176,0.445117647058824,0.554882352941176,0.445117647058824,17,"tuvur-diduz"
"814","57e2c72dc0d9d70060c67f62","male","",5.720547945,5.720547945,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"","",26,26,496.378,496.366667,FALSE,"public","no","",6,7,6,7,"Playing in a bouncy chair",20,65,300,"yes",6,6,5,"39 weeks",FALSE,TRUE,"Jessica",TRUE,22,NA,16575,4101,0,4232,"sbs_ramp_down_up_whiteball_c1_b1_RR",21,"ramp","gravity","whiteball",FALSE,TRUE,FALSE,"down","up","down:up",0.492139685587423,0.507860314412577,0.507860314412577,0.507860314412577,8.333,"tovob-majih"
"815","57e31f43c0d9d70060c67fbe","female","",11.01369863,11.01369863,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"very dark/blurry","",25,25,469.77,469.733333,FALSE,"private","yes","",7,7,6,7,"Playing  with toys",60,120,240,"yes",7,7,6,"38 weeks",FALSE,TRUE,"Jessica",FALSE,22,0.964230769230769,17000,766,0,5482,"calibration",22,"calibration",NA,NA,NA,NA,NA,NA,NA,NA,0.122599231754161,NA,0.877400768245839,0.964230769230769,6.248,"dasoj-nahot"
"816","57e4373ac0d9d70061c68066","female","",4.602739726,4.602739726,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"","",25,25,477.529,477.5,FALSE,"scientific","yes","It was a little long for a 4 month old but it seemed to work out! Great that there is a pause button.",6,3,3,7,"At my hip outside ",10,20,NA,"no",4,5,2,"36 weeks",FALSE,TRUE,"Jessica",FALSE,22,NA,17000,9062,0,2972,"sbs_toss_up_down_spray_c2_b1_NN",22,"toss","gravity","spray",TRUE,FALSE,TRUE,"up","down","down:up",0.753033072959947,0.753033072959947,0.753033072959947,0.753033072959947,12.034,"fuduk-lajor"
"817","57e447adc0d9d70060c680b9","male","",10.91506849,10.91506849,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"","",25,25,462.612,462.566667,FALSE,"public","yes","",6,7,3,6,"playing with toys",5,20,120,"yes",5,7,3,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,22,0.846665859857195,17000,4769,0,5397,"calibration",22,"calibration",NA,NA,NA,NA,NA,NA,NA,NA,0.469112728703522,NA,0.530887271296479,0.846665859857195,10.166,"gufis-pagoz"
"818","57e52c44c0d9d70061c68182","female","",5.095890411,5.095890411,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"a lot of outofframe and peeking","",26,26,463.474,463.466667,FALSE,"public","yes","This was a cool study! It was hard to keep my little one still though for the duration of the study - she's on the young side of your study so I guess that's to be expected :) She also pulled my laptop off the table at one point somewhere towards the middle of the videos...sorry!",6,6,7,7,"napping",75,15,105,"yes",7,7,7,"40 or more weeks",FALSE,TRUE,"Jessica",TRUE,22,0.946834709546574,17000,5115,0,5366,"calibration",21,"calibration",NA,NA,NA,NA,NA,NA,NA,NA,0.488025951722164,NA,0.511974048277836,0.946834709546574,10.481,"zodud-sozot"
"819","57e531b2c0d9d70061c6818f","female","She was a Frozen Egg Transfer.",11.14520548,11.14520548,FALSE,"yes","child present (& in background)","yes","['Jessica']",NA,"","",25,25,464.12,464.1,FALSE,"scientific","yes","",5,4,5,6,"playing",15,105,45,"yes",6,6,3,"38 weeks",FALSE,TRUE,"Jessica",FALSE,22,NA,17000,0,0,17000,"sbs_salience_boring_interesting_funnel_c1_b1_RR",22,"salience","control","funnel",FALSE,TRUE,FALSE,"boring","interesting","boring:interesting",0,1,1,1,17,"miduk-bigab"
"820","57e55b4ec0d9d70060c681de","female","",12.72328767,12.72328767,FALSE,"yes","child present, ADORABLE example","yes","['Jessica']",NA,"","",25,25,478.792,478.8,FALSE,"private","yes","",5,7,7,7,"sleeping",60,3,180,"yes",6,7,6,"39 weeks",FALSE,TRUE,"Jessica",FALSE,22,NA,17000,11767,0,5233,"sbs_salience_interesting_boring_box_c1_b1_RN",22,"salience","control","box",TRUE,FALSE,TRUE,"interesting","boring","boring:interesting",0.692176470588235,0.692176470588235,0.692176470588235,0.692176470588235,17,"duvog-hazub"
"821","57e571a5c0d9d70060c68210","female","",6.969863014,6.969863014,FALSE,"yes","child present, ADORABLE (smiling at mom)","yes","['Jessica']",NA,"","",25,25,476.553,476.533333,FALSE,"public","yes","I look forward to seeing the results of this study. ",7,5,5,7,"playing inside",16,45,75,"yes",6,6,5,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,22,0.854810007327541,17000,5885,0,5400,"calibration",22,"calibration",NA,NA,NA,NA,NA,NA,NA,NA,0.521488701816571,NA,0.521488701816571,0.854810007327541,11.285,"duvig-mohud"
"822","57e58450c0d9d70061c6822e","female","",6.016438356,6.016438356,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"a lot of bouncing","",25,25,462.268,462.2,FALSE,"scientific","yes","",7,7,7,6,"Playing",120,30,180,"yes",5,5,4,"39 weeks",FALSE,TRUE,"Jessica",FALSE,22,NA,17000,1264,0,2600,"sbs_stay_near_slightly-on_book_c2_green_NN",22,"stay","support","book",TRUE,TRUE,TRUE,"near","slightly-on","near:slightly-on",0.32712215320911,0.32712215320911,0.67287784679089,0.32712215320911,3.864,"divuh-zobop"
"823","57e58e3cc0d9d70061c6824b","male","",6.936986301,6.936986301,FALSE,"yes","child present","yes","['Jessica']",NA,"","",25,25,474.97,474.933333,FALSE,"scientific","yes","Henry thoroughly loved this study!",5,3,3,3,"We just got home from Costco.",4,165,NA,"no",3,5,2,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,22,NA,17000,1542,10200,4424,"sbs_toss_down_up_apple_c2_b1_RR",22,"toss","gravity","apple",FALSE,TRUE,FALSE,"down","up","down:up",0.258464632919879,0.741535367080121,0.741535367080121,0.741535367080121,5.966,"fivuf-tolof"
"824","57e68b98c0d9d70060c68303","female","",12.03287671,12.03287671,FALSE,"yes","no child present","yes","['Jessica']",NA,"","",25,25,473.689,473.666667,FALSE,"scientific","yes","Abby enjoyed being in the project :)",3,6,6,6,"napping",195,9,180,"yes",6,6,5,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,22,NA,17000,2131,0,8902,"sbs_toss_up_down_lotion_c1_b1_NN",22,"toss","gravity","lotion",TRUE,FALSE,TRUE,"up","down","down:up",0.193147829239554,0.193147829239554,0.806852170760446,0.193147829239554,11.033,"naniz-bopam"
"825","57e698f9c0d9d70060c6832a","male","no issues",12.39452055,12.39452055,FALSE,"yes","child present","yes","['Jessica']",NA,"","",26,26,486.264,486.266667,FALSE,"public","yes","",7,3,4,7,"playing inside",60,135,36,"yes",3,7,3,"39 weeks",FALSE,TRUE,"Jessica",TRUE,22,1,17000,4603,0,733,"calibration",21,"calibration",NA,NA,NA,NA,NA,NA,NA,NA,0.862631184407796,NA,0.862631184407796,1,5.336,"sipov-vuvol"
"826","57e6e8f3c0d9d70061c68346","female","",9.501369863,9.501369863,FALSE,"yes","child present","yes","['Jessica']",NA,"a lot of peeking and outofframe","",26,26,596.864,596.866667,FALSE,"private","yes","babys attention span is not that long, i suggest shorter videos ",5,6,5,7,"playing in play pen ",10,240,NA,"no",5,6,5,"39 weeks",FALSE,TRUE,"Jessica",TRUE,22,NA,17000,4428,300,2905,"sbs_stay_slightly-on_near_shoe_c2_green_RN",21,"stay","support","shoe",TRUE,TRUE,FALSE,"slightly-on","near","near:slightly-on",0.603845629346789,0.396154370653211,0.603845629346789,0.396154370653211,7.333,"sujim-zolus"
"827","57e70cfbc0d9d70061c68364","female","",5.194520548,5.194520548,FALSE,"yes","child present","yes","['Jessica']",NA,"","",25,24,457.421,457.4,FALSE,"scientific","yes","",5,7,7,7,"Playing with toys",60,5,NA,"no",5,7,5,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,22,NA,17000,9800,0,5533,"sbs_stay_mostly-on_next-to_tissues_c2_green_NR",22,"stay","support","tissues",FALSE,TRUE,FALSE,"mostly-on","next-to","mostly-on:next-to",0.639144329224548,0.360855670775452,0.639144329224548,0.360855670775452,15.333,"tufuj-juzid"
"828","57e7dc04c0d9d70060c683c8","female","",12.06575342,12.06575342,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"parent in background (not holding child) looks at camera","",25,25,352.577,352.566667,FALSE,"scientific","yes","",7,7,7,7,"playing with her grandma and toys",900,690,NA,"no",5,7,4,"34 weeks",FALSE,TRUE,"Jessica",FALSE,22,0.538666666666667,17000,10634,0,6366,"calibration",22,"calibration",NA,NA,NA,NA,NA,NA,NA,NA,0.625529411764706,NA,0.625529411764706,0.538666666666667,17,"pusih-nuvit"
"829","57e88563c0d9d70060c6840d","female","",10.48767123,10.48767123,FALSE,"yes","no child present","yes","['Jessica', 'Realtime']",NA,"","",25,25,471.302,471.3,FALSE,"private","no","",6,5,3,7,"playing in her crib",120,1200,NA,"no",4,6,4,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,22,0.840389094396493,17000,4098,0,4769,"calibration",22,"calibration",NA,NA,NA,NA,NA,NA,NA,NA,0.462163076576069,NA,0.537836923423931,0.840389094396493,8.867,"hifib-badih"
"830","57e916e1c0d9d70061c683f2","female","",12.46027397,12.46027397,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"","",25,25,456.865,456.866667,FALSE,"public","yes","",5,7,5,7,"laying in crib",10,60,NA,"no",5,6,2,"39 weeks",FALSE,TRUE,"Jessica",FALSE,22,NA,17000,1301,0,15699,"sbs_ramp_up_down_spray_c2_b2_NR",22,"ramp","gravity","spray",TRUE,FALSE,TRUE,"up","down","down:up",0.0765294117647059,0.0765294117647059,0.923470588235294,0.0765294117647059,17,"lohig-pibas"
"831","57e9f9bfc0d9d70060c684ea","female","",4.602739726,4.602739726,FALSE,"yes","child present, adorable, clear view","yes","['Jessica']",NA,"","",25,25,614.156,614.166667,FALSE,"scientific","yes","",4,4,3,3,"playing",60,120,NA,"yes-overdue",6,6,6,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,22,NA,17000,6969,0,5598,"sbs_ramp_up_down_whiteball_c2_b1_RR",22,"ramp","gravity","whiteball",TRUE,FALSE,TRUE,"up","down","down:up",0.554547624731439,0.554547624731439,0.554547624731439,0.554547624731439,12.567,"zotut-lagag"
"832","57ea1af0c0d9d70061c684b5","female","",6.312328767,6.312328767,FALSE,"yes","child present","yes","['Jessica']",NA,"","",25,25,437.784,437.8,FALSE,"scientific","yes","",6,6,6,7,"walking in the stroller",91,120,60,"yes",6,4,3,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,22,0.511250419791783,17000,10500,0,1433,"calibration",22,"calibration",NA,NA,NA,NA,NA,NA,NA,NA,0.879912846727562,NA,0.879912846727562,0.511250419791783,11.933,"bilab-tigoz"
"833","580170c8c0d9d7007e2a81ce","female","no problems",4.010958904,4.010958904,FALSE,"yes","child present","yes","['Jessica']",NA,"","",25,25,473.744,473.733333,FALSE,"public","yes","it was an interesting study! I am doing this trough Mturk and I accidentally submitted the HIT without answering all the questions from the site. I hope it won't be a problem. I didn't have any difficulties during the study!",6,4,5,7,"sleeping",320,310,NA,"no",6,6,7,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,22,NA,17000,3800,0,3564,"sbs_ramp_up_down_cup_c2_b2_RN",22,"ramp","gravity","cup",TRUE,FALSE,TRUE,"up","down","down:up",0.516023900054318,0.516023900054318,0.516023900054318,0.516023900054318,7.364,"bavok-pirib"
"834","58023462c0d9d7007d2a8231","male","",12.39452055,12.39452055,FALSE,"yes","child present, crying","yes","['Realtime', 'Jessica']",NA,"","",26,26,553.954,553.933333,FALSE,"public","yes","It was fun even though he was wiggly!",7,6,6,6,"Playing with his brother's ipad (Proloquo)",10,70,180,"yes",4,3,7,"37 weeks",FALSE,TRUE,"Jessica",TRUE,22,NA,17000,4334,0,9169,"sbs_ramp_up_down_cup_c2_b1_RR",21,"ramp","gravity","cup",TRUE,FALSE,TRUE,"up","down","down:up",0.32096571132341,0.32096571132341,0.67903428867659,0.32096571132341,13.503,"mibir-giziv"
"835","58025409c0d9d7007e2a823f","male","",4.208219178,4.208219178,FALSE,"yes","child present, adorable!!","yes","['Jessica', 'Realtime']",NA,"","",25,25,466.98,466.966667,FALSE,"public","yes","Thank you for allowing us to participate. This was fun",7,6,6,7,"Playing with me",30,45,NA,"no",7,7,7,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,22,0,13699,7534,0,6165,"calibration",22,"calibration",NA,NA,NA,NA,NA,NA,NA,NA,0.549967150886926,NA,0.549967150886926,0,13.699,"makap-hotom"
"836","5803dc17c0d9d7007d2a82ea","female","",9.534246575,9.534246575,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"","",25,25,457.761,457.766667,FALSE,"public","yes","",6,2,4,2,"Playing on the ground ",120,60,120,"yes",6,7,4,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,22,NA,17000,1667,0,6706,"sbs_same_B_A_wrench_c1_b1_NN",22,"same","control","wrench",FALSE,FALSE,NA,"B","A","A:B",0.199092320554162,NA,0.800907679445838,0.800907679445838,8.373,"kutiv-gimig"
"837","57e9e708c0d9d70061c68494","female","",7.62739726,7.62739726,FALSE,"yes","child present, adorable, clear view","yes","['Alice']",NA,"","about 5 seconds of frozen screen (at 65-70s); sporadically choppy, esp. at 237s, 388s",25,25,473.528,473.533333,FALSE,"public","yes","thank you",4,6,5,7,"playing with daddy",40,90,NA,"no",7,7,5,"40 or more weeks",TRUE,FALSE,"Alice",FALSE,23,NA,17000,7698,0,168,"sbs_stay_slightly-on_next-to_tissues_c2_green_RR",23,"stay","support","tissues",TRUE,TRUE,FALSE,"slightly-on","next-to","next-to:slightly-on",0.978642257818459,0.0213577421815409,0.978642257818459,0.0213577421815409,7.866,"bitaj-zifih"
"838","5802adbdc0d9d7007d2a827f","male","",9.073972603,9.073972603,FALSE,"yes","child present, audio is strange, maybe deliberate distortion filter but comprehensible","yes","['Alice']",NA,"","",25,25,472.876,472.866667,FALSE,"private","yes","",7,6,4,6,"Playing, crawling",5,200,90,"yes",5,5,3,"36 weeks",TRUE,FALSE,"Alice",FALSE,23,0.57,17000,4967,0,1767,"calibration",23,"calibration",NA,NA,NA,NA,NA,NA,NA,NA,0.737600237600238,NA,0.737600237600238,0.57,6.734,"pitap-bahad"
"839","58058406c0d9d7003bbae44e","male","",4.273972603,4.273972603,FALSE,"yes","no child present","yes","['Alice']",NA,"","",25,25,478.109,478.1,FALSE,"private","no","",5,5,2,7,"playing in his crib",64,240,31,"yes",4,3,3,"39 weeks",TRUE,FALSE,"Alice",FALSE,23,NA,17000,2831,0,2004,"sbs_ramp_up_down_spray_c1_b2_RN",23,"ramp","gravity","spray",TRUE,FALSE,TRUE,"up","down","down:up",0.585522233712513,0.585522233712513,0.585522233712513,0.585522233712513,4.835,"folag-vizun"
"840","57ddb1d7c0d9d70061c67cb4","male","",12.55890411,12.55890411,FALSE,"yes","","yes","['Training', 'Jessica', 'Realtime']",NA,"","",26,25,479.95,479.933333,FALSE,"public","yes","",5,2,1,6,"Playing outside. ",1,240,180,"yes",6,6,6,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,23,NA,17000,2634,0,14366,"sbs_stay_near_next-to_brush_c2_green_NR",23,"stay","support","brush",TRUE,TRUE,TRUE,"near","next-to","near:next-to",0.154941176470588,0.154941176470588,0.845058823529412,0.154941176470588,17,"tirol-fazam"
"841","57ddd64ac0d9d70060c67dd8","female","",11.80273973,11.80273973,FALSE,"yes","","yes","['Training', 'Jessica', 'Realtime']",NA,"a lot of bouncing","baby bounced up and down ",25,25,477.455,477.433333,FALSE,"private","yes","",6,7,4,7,"Cuddling with me and reading a book",5,20,75,"yes",7,7,7,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,23,NA,17000,4335,0,8735,"sbs_stay_mostly-on_next-to_hammer_c2_green_NN",23,"stay","support","hammer",FALSE,TRUE,FALSE,"mostly-on","next-to","mostly-on:next-to",0.331675592960979,0.668324407039021,0.668324407039021,0.668324407039021,13.07,"nisan-nisip"
"842","57de081fc0d9d70061c67e39","female","",5.950684932,5.950684932,FALSE,"yes","ADORABLE and great video quality","yes","['Training', 'Jessica', 'Realtime']",NA,"hard to tell when looking away or left","",25,25,477.433,477.433333,FALSE,"private","yes","",7,7,6,7,"playing",60,150,NA,"no",7,7,6,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,23,NA,17000,0,0,5566,"sbs_fall_near_mostly-on_duck_c2_green_NR",23,"fall","support","duck",FALSE,TRUE,FALSE,"near","mostly-on","mostly-on:near",0,1,1,1,5.566,"nukun-damiv"
"843","57de80edc0d9d70061c67e87","female","",7.331506849,7.331506849,FALSE,"yes","delightfully chaotic bg noise, playroom","yes","['Jessica', 'Realtime']",NA,"","",25,25,477.492,477.5,FALSE,"private","yes","",6,5,7,7,"playing in jumper while I made her bottle",470,435,NA,"no",5,6,3,"39 weeks",FALSE,TRUE,"Jessica",FALSE,23,NA,17000,301,0,1764,"sbs_fall_near_mostly-on_shoe_c2_green_NR",23,"fall","support","shoe",FALSE,TRUE,FALSE,"near","mostly-on","mostly-on:near",0.145762711864407,0.854237288135593,0.854237288135593,0.854237288135593,2.065,"bomal-lazut"
"844","57df1174c0d9d70061c67ecb","male","",4.569863014,4.569863014,FALSE,"yes","","yes","['Jessica', 'Realtime']",NA,"parent is facing the camera, bad sun glare","",25,25,477.346,477.333333,FALSE,"private","no","Sorry I didn't turn around during the video - I don't feel comfortable letting my child watch ""tv"" without me watching what they're seeing (I know, I previewed it ahead, but it's my own personal policy).  I did make sure to keep my face behind him the whole time, though, so he didn't get any visual input from me, and I did stay quiet.  Hope it still works.",6,3,3,7,"playing in his bouncy seat",60,75,60,"yes",6,5,1,"27 weeks",FALSE,TRUE,"Jessica",FALSE,23,NA,17000,8396,0,7772,"sbs_same_A_B_scissors_c1_b1_NR",23,"same","control","scissors",FALSE,FALSE,NA,"A","B","A:B",0.519297377535873,NA,0.519297377535873,0.519297377535873,16.168,"dodul-runiz"
"845","57e2a7e2c0d9d70061c67ef7","female","",6.345205479,6.345205479,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"","",25,25,478.084,478.066667,FALSE,"public","yes","",7,7,7,7,"nursing/playing",20,180,60,"yes",4,7,4,"37 weeks",FALSE,TRUE,"Jessica",FALSE,23,NA,17000,17000,0,0,"sbs_ramp_down_up_spray_c2_b1_NN",23,"ramp","gravity","spray",FALSE,TRUE,FALSE,"down","up","down:up",1,0,1,0,17,"ninoj-tulol"
"846","57e2c6a4c0d9d70060c67f5f","female","",5.950684932,5.950684932,FALSE,"yes","no child present","yes","['Jessica', 'Realtime']",NA,"","",25,24,457.453,457.433333,FALSE,"private","yes","",7,7,6,7,"laying down next to me playing with her feet",30,35,NA,"no",4,4,1,"28 weeks",FALSE,TRUE,"Jessica",FALSE,23,NA,17000,3701,0,2967,"sbs_stay_mostly-on_next-to_brush_c2_green_NN",23,"stay","support","brush",FALSE,TRUE,FALSE,"mostly-on","next-to","mostly-on:next-to",0.55503899220156,0.44496100779844,0.55503899220156,0.44496100779844,6.668,"tuvur-diduz"
"847","57e31f43c0d9d70060c67fbe","female","",11.01369863,11.01369863,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"very dark/blurry","",25,25,469.77,469.733333,FALSE,"private","yes","",7,7,6,7,"Playing  with toys",60,120,240,"yes",7,7,6,"38 weeks",FALSE,TRUE,"Jessica",FALSE,23,NA,17000,1746,0,2700,"sbs_ramp_down_up_spray_c1_b1_RR",23,"ramp","gravity","spray",FALSE,TRUE,FALSE,"down","up","down:up",0.392712550607287,0.607287449392713,0.607287449392713,0.607287449392713,4.446,"dasoj-nahot"
"848","57e4373ac0d9d70061c68066","female","",4.602739726,4.602739726,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"","",25,25,477.529,477.5,FALSE,"scientific","yes","It was a little long for a 4 month old but it seemed to work out! Great that there is a pause button.",6,3,3,7,"At my hip outside ",10,20,NA,"no",4,5,2,"36 weeks",FALSE,TRUE,"Jessica",FALSE,23,NA,17000,3373,0,0,"sbs_stay_mostly-on_near_hammer_c2_green_RN",23,"stay","support","hammer",FALSE,TRUE,FALSE,"mostly-on","near","mostly-on:near",1,0,1,0,3.373,"fuduk-lajor"
"849","57e447adc0d9d70060c680b9","male","",10.91506849,10.91506849,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"","",25,25,462.612,462.566667,FALSE,"public","yes","",6,7,3,6,"playing with toys",5,20,120,"yes",5,7,3,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,23,NA,17000,9669,0,7329,"sbs_toss_down_up_apple_c2_b1_NN",23,"toss","gravity","apple",FALSE,TRUE,FALSE,"down","up","down:up",0.568831627250265,0.431168372749735,0.568831627250265,0.431168372749735,16.998,"gufis-pagoz"
"850","57e52c44c0d9d70061c68182","female","",5.095890411,5.095890411,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"a lot of outofframe and peeking","",26,26,463.474,463.466667,FALSE,"public","yes","This was a cool study! It was hard to keep my little one still though for the duration of the study - she's on the young side of your study so I guess that's to be expected :) She also pulled my laptop off the table at one point somewhere towards the middle of the videos...sorry!",6,6,7,7,"napping",75,15,105,"yes",7,7,7,"40 or more weeks",FALSE,TRUE,"Jessica",TRUE,23,NA,17000,5067,1399,4701,"sbs_ramp_up_down_cup_c1_b2_RN",22,"ramp","gravity","cup",TRUE,FALSE,TRUE,"up","down","down:up",0.518734643734644,0.518734643734644,0.518734643734644,0.518734643734644,9.768,"zodud-sozot"
"851","57e531b2c0d9d70061c6818f","female","She was a Frozen Egg Transfer.",11.14520548,11.14520548,FALSE,"yes","child present (& in background)","yes","['Jessica']",NA,"","",25,25,464.12,464.1,FALSE,"scientific","yes","",5,4,5,6,"playing",15,105,45,"yes",6,6,3,"38 weeks",FALSE,TRUE,"Jessica",FALSE,23,0.954644215100489,17000,3898,0,4499,"calibration",23,"calibration",NA,NA,NA,NA,NA,NA,NA,NA,0.46421340955103,NA,0.53578659044897,0.954644215100489,8.397,"miduk-bigab"
"852","57e55b4ec0d9d70060c681de","female","",12.72328767,12.72328767,FALSE,"yes","child present, ADORABLE example","yes","['Jessica']",NA,"","",25,25,478.792,478.8,FALSE,"private","yes","",5,7,7,7,"sleeping",60,3,180,"yes",6,7,6,"39 weeks",FALSE,TRUE,"Jessica",FALSE,23,0.805506291698336,17000,8767,31,8202,"calibration",23,"calibration",NA,NA,NA,NA,NA,NA,NA,NA,0.516648005185927,NA,0.516648005185927,0.805506291698336,16.969,"duvog-hazub"
"853","57e571a5c0d9d70060c68210","female","",6.969863014,6.969863014,FALSE,"yes","child present, ADORABLE (smiling at mom)","yes","['Jessica']",NA,"","",25,25,476.553,476.533333,FALSE,"public","yes","I look forward to seeing the results of this study. ",7,5,5,7,"playing inside",16,45,75,"yes",6,6,5,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,23,NA,17000,5231,0,9978,"sbs_toss_up_down_cup_c2_b1_NN",23,"toss","gravity","cup",TRUE,FALSE,TRUE,"up","down","down:up",0.343941087513972,0.343941087513972,0.656058912486028,0.343941087513972,15.209,"duvig-mohud"
"854","57e58450c0d9d70061c6822e","female","",6.016438356,6.016438356,FALSE,"yes","child present","yes","['Jessica', 'Realtime']",NA,"a lot of bouncing","",25,25,462.268,462.2,FALSE,"scientific","yes","",7,7,7,6,"Playing",120,30,180,"yes",5,5,4,"39 weeks",FALSE,TRUE,"Jessica",FALSE,23,NA,4833,0,0,4168,"sbs_salience_boring_interesting_wrench_c1_b1_RR",23,"salience","control","wrench",FALSE,TRUE,FALSE,"boring","interesting","boring:interesting",0,1,1,1,4.168,"divuh-zobop"
"855","57e58e3cc0d9d70061c6824b","male","",6.936986301,6.936986301,FALSE,"yes","child present","yes","['Jessica']",NA,"","",25,25,474.97,474.933333,FALSE,"scientific","yes","Henry thoroughly loved this study!",5,3,3,3,"We just got home from Costco.",4,165,NA,"no",3,5,2,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,23,NA,17000,1667,0,2034,"sbs_stay_mostly-on_next-to_book_c2_green_NR",23,"stay","support","book",FALSE,TRUE,FALSE,"mostly-on","next-to","mostly-on:next-to",0.450418805728182,0.549581194271819,0.549581194271819,0.549581194271819,3.701,"fivuf-tolof"
"856","57e68b98c0d9d70060c68303","female","",12.03287671,12.03287671,FALSE,"yes","no child present","yes","['Jessica']",NA,"","",25,25,473.689,473.666667,FALSE,"scientific","yes","Abby enjoyed being in the project :)",3,6,6,6,"napping",195,9,180,"yes",6,6,5,"40 or more weeks",FALSE,TRUE,"Jessica",FALSE,23,NA,17000,7247,0,935,"sbs_stay_mostly-on_near_tissues_c2_green_NR",23,"stay","support","tissues",FALSE,TRUE,FALSE,"mostly-on","near","mostly-on:near",0.885724761671963,0.114275238328037,0.885724761671963,0.114275238328037,8.182,"naniz-bopam"
"857","57e698f9c0d9d70060c6832a","male","no issues",12.39452055,12.39452055,FALSE,"yes","child present","yes","['Jessica']",NA,"","",26,26,486.264,486.266667,FALSE,"public","yes","",7,3,4,7,"playing inside",60,135,36,"yes",3,7,3,"39 weeks",FALSE,TRUE,"Jessica",TRUE,23,NA,17000,10934,0,6066,"sbs_toss_up_down_spray_c1_b1_NN",22,"toss","gravity","spray",TRUE,FALSE,TRUE,"up","down","down:up",0.643176470588235,0.643176470588235,0.643176470588235,0.643176470588235,17,"sipov-vuvol"
"858","57e6e8f3c0d9d70061c68346","female","",9.501369863,9.501369863,FALSE,"yes","child present","yes","['Jessica']",NA,"a lot of peeking and outofframe","",26,26,596.864,596.866667,FALSE,"private","yes","babys attention span is not that long, i suggest shorter videos ",5,6,5,7,"playing in play pen ",10,240,NA,"no",5,6,5,"39 weeks",FALSE,TRUE,"Jessica",TRUE,23,NA,17000,5236,432,1599,"sbs_salience_interesting_boring_scissors_c1_b1_NN",22,"salience","control","scissors",TRUE,FALSE,TRUE,"interesting","boring","boring:interesting",0.76605705925384,0.76605705925384,0.76605705925384,0.76605705925384,6.835,"sujim-zolus"
